,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
6407,27037,TBZ-EQ,TBZ,,-1.0,1,,NSE,5.0
6410,13673,ANSALHSG-EQ,ANSALHSG,,-1.0,1,,NSE,5.0
6414,13725,DCBBANK-EQ,DCBBANK,,-1.0,1,,NSE,5.0
6415,14957,MAGNUM-EQ,MAGNUM,,-1.0,1,,NSE,5.0
6416,8124,AJANTPHARM-EQ,AJANTPHARM,,-1.0,1,,NSE,5.0
6417,14278,ORIENTBELL-EQ,ORIENTBELL,,-1.0,1,,NSE,5.0
6421,3456,TATAMOTORS-EQ,TATAMOTORS,,-1.0,1,,NSE,5.0
6423,13236,SADBHAV-EQ,SADBHAV,,-1.0,1,,NSE,5.0
6432,14174,IZMO-EQ,IZMO,,-1.0,1,,NSE,5.0
6433,3252,SPIC-EQ,SPIC,,-1.0,1,,NSE,5.0
6438,18457,POWERINDIA-EQ,POWERINDIA,,-1.0,1,,NSE,5.0
6442,11212,SHK-EQ,SHK,,-1.0,1,,NSE,5.0
6454,17438,OIL-EQ,OIL,,-1.0,1,,NSE,5.0
6464,17702,ICICIMCAP-EQ,ICICIMCAP,,-1.0,1,,NSE,1.0
6466,3507,MAFANG-EQ,MAFANG,,-1.0,1,,NSE,1.0
6474,10786,NOIDATOLL-EQ,NOIDATOLL,,-1.0,1,,NSE,5.0
6475,6364,NATIONALUM-EQ,NATIONALUM,,-1.0,1,,NSE,5.0
6481,8828,GAEL-EQ,GAEL,,-1.0,1,,NSE,5.0
6484,7456,DSPQ50ETF-EQ,DSPQ50ETF,,-1.0,1,,NSE,1.0
6488,15034,BAJAJELEC-EQ,BAJAJELEC,,-1.0,1,,NSE,5.0
6493,13730,INSPIRISYS-EQ,INSPIRISYS,,-1.0,1,,NSE,5.0
6497,15283,KNRCON-EQ,KNRCON,,-1.0,1,,NSE,5.0
6503,15049,ENERGYDEV-EQ,ENERGYDEV,,-1.0,1,,NSE,5.0
6504,25392,PANAMAPET-EQ,PANAMAPET,,-1.0,1,,NSE,5.0
6506,13587,ACE-EQ,ACE,,-1.0,1,,NSE,5.0
6509,4394,MIRZAINT-EQ,MIRZAINT,,-1.0,1,,NSE,5.0
6510,11457,KOTAKNV20-EQ,KOTAKNV20,,-1.0,1,,NSE,1.0
6518,3172,GILT5YBEES-EQ,GILT5YBEES,,-1.0,1,,NSE,1.0
6520,426,BHARATGEAR-EQ,BHARATGEAR,,-1.0,1,,NSE,5.0
6526,11856,SHAHALLOYS-EQ,SHAHALLOYS,,-1.0,1,,NSE,5.0
6530,17869,JSWENERGY-EQ,JSWENERGY,,-1.0,1,,NSE,5.0
6535,308,BAJAJHIND-EQ,BAJAJHIND,,-1.0,1,,NSE,5.0
6542,16821,VINYLINDIA-EQ,VINYLINDIA,,-1.0,1,,NSE,5.0
6543,19111,NBIFIN-EQ,NBIFIN,,-1.0,1,,NSE,5.0
6545,1181,GODFRYPHLP-EQ,GODFRYPHLP,,-1.0,1,,NSE,5.0
6556,676,EXIDEIND-EQ,EXIDEIND,,-1.0,1,,NSE,5.0
6559,4179,SUNDRMBRAK-EQ,SUNDRMBRAK,,-1.0,1,,NSE,5.0
6561,13451,RATNAMANI-EQ,RATNAMANI,,-1.0,1,,NSE,5.0
6573,13511,MUNJALAU-EQ,MUNJALAU,,-1.0,1,,NSE,5.0
6575,1250,CASTROLIND-EQ,CASTROLIND,,-1.0,1,,NSE,5.0
6576,11140,SUMIT-EQ,SUMIT,,-1.0,1,,NSE,5.0
6577,19223,TCIEXP-EQ,TCIEXP,,-1.0,1,,NSE,5.0
6581,1394,HINDUNILVR-EQ,HINDUNILVR,,-1.0,1,,NSE,5.0
6582,7016,SHIVALIK-EQ,SHIVALIK,,-1.0,1,,NSE,5.0
6592,199,MASFIN-EQ,MASFIN,,-1.0,1,,NSE,5.0
6598,17044,SHARIABEES-EQ,SHARIABEES,,-1.0,1,,NSE,1.0
6605,17821,ARSHIYA-EQ,ARSHIYA,,-1.0,1,,NSE,5.0
6606,5206,ANDREWYU-EQ,ANDREWYU,,-1.0,1,,NSE,5.0
6615,11045,SATIA-EQ,SATIA,,-1.0,1,,NSE,5.0
6621,17307,AJMERA-EQ,AJMERA,,-1.0,1,,NSE,5.0
6624,2056,HOMEFIRST-EQ,HOMEFIRST,,-1.0,1,,NSE,5.0
6625,5204,GMDCLTD-EQ,GMDCLTD,,-1.0,1,,NSE,5.0
6626,8825,PRIVISCL-EQ,PRIVISCL,,-1.0,1,,NSE,5.0
6629,11373,BIOCON-EQ,BIOCON,,-1.0,1,,NSE,5.0
6632,11813,SHOPERSTOP-EQ,SHOPERSTOP,,-1.0,1,,NSE,5.0
6634,6913,RPPL-EQ,RPPL,,-1.0,1,,NSE,5.0
6637,7965,MALLCOM-EQ,MALLCOM,,-1.0,1,,NSE,5.0
6645,3466,TFCILTD-EQ,TFCILTD,,-1.0,1,,NSE,5.0
6651,30125,IBULHSGFIN-EQ,IBULHSGFIN,,-1.0,1,,NSE,5.0
6652,11343,AFFLE-EQ,AFFLE,,-1.0,1,,NSE,5.0
6655,7422,MONQ50-EQ,MONQ50,,-1.0,1,,NSE,1.0
6658,21749,CAPACITE-EQ,CAPACITE,,-1.0,1,,NSE,5.0
6662,22239,EBBETF0431-EQ,EBBETF0431,,-1.0,1,,NSE,1.0
6666,13086,AIAENG-EQ,AIAENG,,-1.0,1,,NSE,5.0
6669,6579,FINOPB-EQ,FINOPB,,-1.0,1,,NSE,5.0
6670,5865,LAGNAM-EQ,LAGNAM,,-1.0,1,,NSE,5.0
6678,1008,FACT-EQ,FACT,,-1.0,1,,NSE,5.0
6679,8050,MAHLIFE-EQ,MAHLIFE,,-1.0,1,,NSE,5.0
6681,16827,KOKUYOCMLN-EQ,KOKUYOCMLN,,-1.0,1,,NSE,5.0
6682,772,DABUR-EQ,DABUR,,-1.0,1,,NSE,5.0
6690,5108,KPIGREEN-EQ,KPIGREEN,,-1.0,1,,NSE,5.0
6692,22347,MACPOWER-EQ,MACPOWER,,-1.0,1,,NSE,5.0
6694,3546,TTKPRESTIG-EQ,TTKPRESTIG,,-1.0,1,,NSE,5.0
6704,5782,MASPTOP50-EQ,MASPTOP50,,-1.0,1,,NSE,1.0
6720,4055,PANACEABIO-EQ,PANACEABIO,,-1.0,1,,NSE,5.0
6721,317,BAJFINANCE-EQ,BAJFINANCE,,-1.0,1,,NSE,5.0
6726,527,UTIAMC-EQ,UTIAMC,,-1.0,1,,NSE,5.0
6731,11927,NECLIFE-EQ,NECLIFE,,-1.0,1,,NSE,5.0
6733,15124,KOLTEPATIL-EQ,KOLTEPATIL,,-1.0,1,,NSE,5.0
6738,1327,HCL-INSYS-EQ,HCL-INSYS,,-1.0,1,,NSE,5.0
6740,4157,KEYFINSERV-EQ,KEYFINSERV,,-1.0,1,,NSE,5.0
6742,79,ALEMBICLTD-EQ,ALEMBICLTD,,-1.0,1,,NSE,5.0
6744,14366,IDEA-EQ,IDEA,,-1.0,1,,NSE,5.0
6750,13055,PBAINFRA-EQ,PBAINFRA,,-1.0,1,,NSE,5.0
6757,2988,SANDESH-EQ,SANDESH,,-1.0,1,,NSE,5.0
6759,685,CHOLAFIN-EQ,CHOLAFIN,,-1.0,1,,NSE,5.0
6763,2350,NURECA-EQ,NURECA,,-1.0,1,,NSE,5.0
6770,4973,PHARMABEES-EQ,PHARMABEES,,-1.0,1,,NSE,1.0
